Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	DNA-templated transcription, elongation (GO:0006354)	12/69	7.958421e-03	1.165113e-01	0	0	2.438464e+00	1.178637e+01	SETD2;CCNT2;CTDP1;CCNT1;POLR2A;CCNH;ELOA;CDK12;MLLT3;CDK13;AFF4;IWS1
GO_Biological_Process_2021	RNA 3'-end processing (GO:0031123)	12/69	7.958421e-03	1.165113e-01	0	0	2.438464e+00	1.178637e+01	SUPV3L1;TUT7;DDX39A;FIP1L1;CPSF1;ZC3H11A;EIF4A3;SYMPK;THOC2;TENT2;TENT4B;SRSF11
GO_Biological_Process_2021	histone H3-K4 methylation (GO:0051568)	7/30	8.087401e-03	1.166689e-01	0	0	3.520590e+00	1.696026e+01	PAXIP1;KMT2A;KMT2C;TET2;ZNF335;OGT;KDM6A
GO_Biological_Process_2021	ncRNA catabolic process (GO:0034661)	7/30	8.087401e-03	1.166689e-01	0	0	3.520590e+00	1.696026e+01	ZCCHC8;EXOSC6;SLFN13;EXOSC10;MTREX;TENT4B;DIS3L2
GO_Biological_Process_2021	regulation of DNA replication (GO:0006275)	10/53	8.364795e-03	1.166689e-01	0	0	2.692308e+00	1.287926e+01	TSPYL2;ANKRD17;CTC1;CCDC88A;BLM;DHX9;FAF1;KAT7;RBBP6;DNA2
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	20/141	8.417557e-03	1.166689e-01	0	0	1.917502e+00	9.160743e+00	GSK3B;UPF1;ROCK1;FAF1;PRKCD;RC3H1;MSN;PSEN1;ABHD5;ZC3HAV1;PIK3C2A;SLC4A4;GTPBP1;HIF1A;TRIM8;SUPV3L1;STK11;ITCH;EZR;TRIM34
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	20/141	8.417557e-03	1.166689e-01	0	0	1.917502e+00	9.160743e+00	VAV3;FAM13B;ARAP2;MYO9B;ARHGAP26;GMIP;ARHGAP45;ARHGAP12;ARHGAP4;GNA13;ABR;AKAP13;ARHGAP10;RHOT2;ARHGAP30;CHN2;SRGAP3;RAC1;SRGAP2;SQSTM1
GO_Biological_Process_2021	negative regulation of glial cell proliferation (GO:0060253)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	SKI;RNF10;NOTCH1
GO_Biological_Process_2021	nucleotide transport (GO:0006862)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	EPG5;SLC25A33;SLC25A36
GO_Biological_Process_2021	protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	ZRANB1;USP9X;TNFAIP3
GO_Biological_Process_2021	regulation of DNA demethylation (GO:1901535)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	OTUD4;USP7;USP9X
GO_Biological_Process_2021	regulation of mRNA export from nucleus (GO:0010793)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	SETD2;AKAP8L;IWS1
GO_Biological_Process_2021	regulation of ribonucleoprotein complex localization (GO:2000197)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	SETD2;AKAP8L;IWS1
GO_Biological_Process_2021	response to angiotensin (GO:1990776)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	ROCK1;PRKCD;NFKB1
GO_Biological_Process_2021	TORC2 signaling (GO:0038203)	3/6	8.440451e-03	1.166689e-01	0	0	1.155116e+01	5.515356e+01	PINK1;MAPKAP1;RICTOR
GO_Biological_Process_2021	calcineurin-NFAT signaling cascade (GO:0033173)	4/11	8.447338e-03	1.166689e-01	0	0	6.603374e+00	3.152387e+01	PPP3CA;NFAT5;PPP3CB;NFATC2
GO_Biological_Process_2021	insulin-like growth factor receptor signaling pathway (GO:0048009)	4/11	8.447338e-03	1.166689e-01	0	0	6.603374e+00	3.152387e+01	GIGYF1;AKT1;PLCB1;GIGYF2
GO_Biological_Process_2021	negative regulation of T-helper cell differentiation (GO:0045623)	4/11	8.447338e-03	1.166689e-01	0	0	6.603374e+00	3.152387e+01	TBX21;RC3H1;JAK3;SMAD7
GO_Biological_Process_2021	positive regulation of cytoplasmic transport (GO:1903651)	4/11	8.447338e-03	1.166689e-01	0	0	6.603374e+00	3.152387e+01	DAB2;MSN;EZR;SORL1
GO_Biological_Process_2021	regulation of lymphocyte migration (GO:2000401)	4/11	8.447338e-03	1.166689e-01	0	0	6.603374e+00	3.152387e+01	MSN;AKT1;MIA3;WASL
GO_Biological_Process_2021	regulation of anatomical structure morphogenesis (GO:0022603)	18/123	8.796545e-03	1.196337e-01	0	0	1.987941e+00	9.409714e+00	EGLN1;GSK3B;ZRANB1;STAT2;RC3H1;TNFAIP3;LARP4;TANC2;STRIP1;PAK1;BCL6;ZMYM3;KIF13B;PHIP;PHLDB2;PAK2;BCL9L;CLASP2
GO_Biological_Process_2021	positive regulation of cytokine production involved in inflammatory response (GO:1900017)	5/17	8.825436e-03	1.196337e-01	0	0	4.816677e+00	2.278345e+01	GBP5;STAT3;HIF1A;IL17RA;APPL1
GO_Biological_Process_2021	positive regulation of DNA replication (GO:0045740)	5/17	8.825436e-03	1.196337e-01	0	0	4.816677e+00	2.278345e+01	CTC1;DHX9;FAF1;KAT7;DNA2
GO_Biological_Process_2021	positive regulation of muscle hypertrophy (GO:0014742)	5/17	8.825436e-03	1.196337e-01	0	0	4.816677e+00	2.278345e+01	MEF2A;ROCK1;PRKCA;IL6ST;SLC9A1
GO_Biological_Process_2021	regulation of Golgi organization (GO:1903358)	5/17	8.825436e-03	1.196337e-01	0	0	4.816677e+00	2.278345e+01	USP6NL;MAP2K2;AKAP9;MYO5A;MAPK1
GO_Biological_Process_2021	regulation of transferase activity (GO:0051338)	5/17	8.825436e-03	1.196337e-01	0	0	4.816677e+00	2.278345e+01	PARP4;FEM1B;NLRC5;ATM;SMG6
GO_Biological_Process_2021	snRNA transcription by RNA polymerase II (GO:0042795)	12/70	8.925874e-03	1.206229e-01	0	0	2.396290e+00	1.130762e+01	CCNT2;CCNT1;POLR2A;INTS1;GTF2B;INTS3;SRRT;INTS2;TAF6;INTS6;RPAP2;ELL2
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	8/38	9.099209e-03	1.225881e-01	0	0	3.085474e+00	1.450040e+01	PPP1R15B;GSK3B;PPP6R1;PPP6R2;PPP6R3;HTT;MTOR;HSP90B1
GO_Biological_Process_2021	regulation of B cell proliferation (GO:0030888)	9/46	9.523297e-03	1.279092e-01	0	0	2.815154e+00	1.310176e+01	LYN;VAV3;BCL2;RC3H1;NFATC2;ATM;AHR;IKZF3;CD320
GO_Biological_Process_2021	retrograde transport, endosome to Golgi (GO:0042147)	14/88	9.654252e-03	1.292728e-01	0	0	2.192059e+00	1.017194e+01	SPAG9;RIC1;STX16;DCTN1;TRAPPC10;ARL1;VPS26B;WASHC2A;VPS52;STX6;ANKFY1;ERC1;TBC1D23;TBC1D17
GO_Biological_Process_2021	activation of protein kinase B activity (GO:0032148)	7/31	9.741935e-03	1.294400e-01	0	0	3.373715e+00	1.562474e+01	CCDC88A;PINK1;MAPKAP1;MLST8;AKT1;RICTOR;MTOR
GO_Biological_Process_2021	positive regulation of protein targeting to mitochondrion (GO:1903955)	7/31	9.741935e-03	1.294400e-01	0	0	3.373715e+00	1.562474e+01	RNF31;USP36;NPEPPS;PINK1;MICALL2;HUWE1;ATG13
GO_Biological_Process_2021	establishment of mitotic spindle orientation (GO:0000132)	6/24	9.843570e-03	1.294400e-01	0	0	3.854507e+00	1.781143e+01	NUMA1;FBXW11;DCTN1;HTT;CDK5RAP2;PAFAH1B1
GO_Biological_Process_2021	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	6/24	9.843570e-03	1.294400e-01	0	0	3.854507e+00	1.781143e+01	ITCH;CASP8;TRAF6;TNFAIP3;NOD1;UBE2V1
GO_Biological_Process_2021	protein K48-linked deubiquitination (GO:0071108)	6/24	9.843570e-03	1.294400e-01	0	0	3.854507e+00	1.781143e+01	OTUD4;MINDY2;USP33;USP34;TNFAIP3;OTUD3
GO_Biological_Process_2021	regulation of cell size (GO:0008361)	6/24	9.843570e-03	1.294400e-01	0	0	3.854507e+00	1.781143e+01	RAP1GAP2;VAV3;MSN;RAC1;EZR;MTOR
GO_Biological_Process_2021	snRNA transcription (GO:0009301)	12/71	9.982473e-03	1.308747e-01	0	0	2.355547e+00	1.085183e+01	CCNT2;CCNT1;POLR2A;INTS1;GTF2B;INTS3;SRRT;INTS2;TAF6;INTS6;RPAP2;ELL2
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	11/63	1.049789e-02	1.368152e-01	0	0	2.449308e+00	1.116047e+01	PAK1;AUTS2;MINK1;GAB1;MICALL2;MYH9;FLNA;RICTOR;WHAMM;EZR;ATP2C1
GO_Biological_Process_2021	positive regulation of DNA metabolic process (GO:0051054)	11/63	1.049789e-02	1.368152e-01	0	0	2.449308e+00	1.116047e+01	OTUD4;BABAM2;SMCHD1;USP7;RTEL1;WRN;PPP1R10;DHX9;USP9X;DHX36;GNL3
GO_Biological_Process_2021	DNA recombination (GO:0006310)	8/39	1.066570e-02	1.377757e-01	0	0	2.985780e+00	1.355760e+01	SUPV3L1;RAD52;BLM;RTEL1;WRN;RAD21;XRCC2;IGHMBP2
GO_Biological_Process_2021	regulation of protein targeting to mitochondrion (GO:1903214)	8/39	1.066570e-02	1.377757e-01	0	0	2.985780e+00	1.355760e+01	RNF31;USP36;NPEPPS;SREBF1;PINK1;MICALL2;HUWE1;ATG13
GO_Biological_Process_2021	vesicle cytoskeletal trafficking (GO:0099518)	8/39	1.066570e-02	1.377757e-01	0	0	2.985780e+00	1.355760e+01	MYO1D;CLN3;FBXW11;HTT;MYO5A;WASL;TANC2;PAFAH1B1
GO_Biological_Process_2021	RNA splicing (GO:0008380)	15/98	1.071874e-02	1.380549e-01	0	0	2.094259e+00	9.499061e+00	IVNS1ABP;MBNL1;SF3B3;DHX8;DDX47;PRPF4B;PRPF8;SFPQ;DHX15;LUC7L3;CDK12;NRDE2;SRSF10;SMNDC1;SRSF11
GO_Biological_Process_2021	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	10/55	1.085974e-02	1.386511e-01	0	0	2.572369e+00	1.163404e+01	IVNS1ABP;USP4;PRMT3;CRY1;TNFAIP3;AKT1;SIRT7;SQSTM1;OGT;SMAD7
GO_Biological_Process_2021	regulation of gene silencing by RNA (GO:0060966)	10/55	1.085974e-02	1.386511e-01	0	0	2.572369e+00	1.163404e+01	NUP214;RANBP2;NUP205;NUP210;POLR2A;AGO1;AGO2;NUP153;NUP98;PUM2
GO_Biological_Process_2021	regulation of posttranscriptional gene silencing (GO:0060147)	10/55	1.085974e-02	1.386511e-01	0	0	2.572369e+00	1.163404e+01	NUP214;RANBP2;NUP205;NUP210;POLR2A;AGO1;AGO2;NUP153;NUP98;PUM2
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	9/47	1.096592e-02	1.396009e-01	0	0	2.740921e+00	1.236968e+01	INPP4A;INPP1;PPIP5K2;IPMK;PLCG1;PLCH2;IP6K1;PLCB1;NUDT4
GO_Biological_Process_2021	cilium assembly (GO:0060271)	37/314	1.101569e-02	1.398292e-01	0	0	1.553108e+00	7.002088e+00	NOTCH1;DCTN1;PKD1;CDC14A;TTBK2;NUDCD3;ABLIM1;TUBA1A;TTC21B;CEP70;CNTRL;FLNA;CEP250;NEK1;CEP192;KIFAP3;PCNT;RAB11FIP3;PIBF1;CDK5RAP2;IQCB1;ODF2;CEP152;SCLT1;CPLANE1;HAUS6;HAUS5;TUBB4B;TTC39C;EHD4;TTLL3;AKAP9;MKS1;EXOC3;TRIP11;SFI1;PAFAH1B1
GO_Biological_Process_2021	phosphatidylinositol biosynthetic process (GO:0006661)	18/126	1.119466e-02	1.416915e-01	0	0	1.932404e+00	8.680974e+00	PI4K2B;SMG1;MTMR3;MTMR12;SACM1L;PIK3R4;PIK3CD;PLEKHA3;TTC7A;PIK3C2A;MTMR6;PIK3CG;INPP4A;PITPNM1;INPP5K;PIK3C3;IP6K1;PI4K2A
GO_Biological_Process_2021	negative regulation of leukocyte cell-cell adhesion (GO:1903038)	5/18	1.143048e-02	1.426212e-01	0	0	4.445922e+00	1.987981e+01	WNK1;AKT1;MIA3;LAX1;JAK3
GO_Biological_Process_2021	positive regulation of cardiac muscle hypertrophy (GO:0010613)	5/18	1.143048e-02	1.426212e-01	0	0	4.445922e+00	1.987981e+01	MEF2A;ROCK1;PRKCA;IL6ST;SLC9A1
GO_Biological_Process_2021	protein localization to centrosome (GO:0071539)	5/18	1.143048e-02	1.426212e-01	0	0	4.445922e+00	1.987981e+01	NUDCD3;GOLGB1;KIAA0753;CEP192;PIBF1
GO_Biological_Process_2021	regulation of adaptive immune response (GO:0002819)	5/18	1.143048e-02	1.426212e-01	0	0	4.445922e+00	1.987981e+01	IRF1;IRF7;AHR;IL6ST;SKAP1
GO_Biological_Process_2021	regulation of transcription by RNA polymerase I (GO:0006356)	5/18	1.143048e-02	1.426212e-01	0	0	4.445922e+00	1.987981e+01	DHX33;HEATR1;WDR75;FLNA;SIRT7
GO_Biological_Process_2021	gene silencing by miRNA (GO:0035195)	7/32	1.163031e-02	1.431432e-01	0	0	3.238590e+00	1.442514e+01	RBM4;ZC3H7B;AGO1;AGO2;SNIP1;ADAR;PUM2
GO_Biological_Process_2021	protein K63-linked deubiquitination (GO:0070536)	7/32	1.163031e-02	1.431432e-01	0	0	3.238590e+00	1.442514e+01	OTUD4;USP13;BABAM2;USP7;ZRANB1;USP33;TNFAIP3
GO_Biological_Process_2021	regulation of cell morphogenesis (GO:0022604)	7/32	1.163031e-02	1.431432e-01	0	0	3.238590e+00	1.442514e+01	MACF1;STRIP1;ZRANB1;ZMYM3;PHIP;LARP4;BCL9L
GO_Biological_Process_2021	RNA biosynthetic process (GO:0032774)	7/32	1.163031e-02	1.431432e-01	0	0	3.238590e+00	1.442514e+01	SETX;HELB;POLR2A;BRF1;GTF2B;SMARCA5;TAF6
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	16/108	1.163527e-02	1.431432e-01	0	0	2.015630e+00	8.977040e+00	SMAD4;NOTCH1;SMAD3;FAM89B;SMURF1;LEMD3;SORL1;SMAD7;TGFBR2;HIPK2;SKI;BAMBI;NBL1;ZBTB7A;SKIL;BCL9L
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	21/155	1.171431e-02	1.437130e-01	0	0	1.817910e+00	8.084146e+00	RNF31;DHX9;RNF25;STAT3;NOD1;IL1RAP;TRAF1;NFKB1;MALT1;NFKB2;TRIM8;IKBKB;DHX33;TRAF6;EP300;UBE2V1;ERC1;ZBTB7A;CARD11;NFKBIB;TRIM34
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	11/64	1.178795e-02	1.442136e-01	0	0	2.402964e+00	1.067079e+01	URI1;PINK1;DDX3X;OPA1;SYVN1;BCL2;MDM2;AKT1;HYOU1;YBX3;MCL1
GO_Biological_Process_2021	mitochondrial genome maintenance (GO:0000002)	4/12	1.188045e-02	1.445400e-01	0	0	5.777638e+00	2.561147e+01	MEF2A;OPA1;SLC25A33;SLC25A36
GO_Biological_Process_2021	regulation of leukocyte cell-cell adhesion (GO:1903037)	4/12	1.188045e-02	1.445400e-01	0	0	5.777638e+00	2.561147e+01	WNK1;AKT1;MIA3;SKAP1
GO_Biological_Process_2021	negative regulation of cellular carbohydrate metabolic process (GO:0010677)	6/25	1.209573e-02	1.460698e-01	0	0	3.651440e+00	1.612075e+01	HDAC4;CRY1;PGP;EP300;SIK1;GIT1
GO_Biological_Process_2021	positive regulation of DNA-templated transcription, elongation (GO:0032786)	6/25	1.209573e-02	1.460698e-01	0	0	3.651440e+00	1.612075e+01	SCAF8;CCNT2;CCNT1;KAT7;CDK12;CDK13
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	53/485	1.210597e-02	1.460698e-01	0	0	1.428968e+00	6.307547e+00	RB1;GSK3B;ANKLE2;DDX3X;MTRNR2L8;IKBKB;BABAM2;CCND2;OPA1;AKT1;ERC1;AREL1;PRKCD;NME2;ADAM10;PRKCA;DNAJC3;SUPV3L1;ARHGAP10;SFPQ;TRAF6;RASA1;YME1L1;PHIP;IL6ST;SQSTM1;NOTCH1;PRKDC;XIAP;PSEN1;MALT1;HSP90B1;CLN3;RNF213;GRK5;FLNA;MAPK1;VHL;PAK2;MCL1;HSPA5;SIAH2;KLF4;NFKB1;SETX;DAB2;PINK1;ITCH;RPS6KB1;BCL3;BCL2;ERCC5;NAA16
GO_Biological_Process_2021	autophagosome organization (GO:1905037)	10/56	1.230090e-02	1.476109e-01	0	0	2.516311e+00	1.106694e+01	UBXN2A;RB1CC1;TP53INP2;ATG9A;ATG2A;ATP2A2;ULK2;PIK3C3;ATG14;ATG13
GO_Biological_Process_2021	telomere maintenance (GO:0000723)	10/56	1.230090e-02	1.476109e-01	0	0	2.516311e+00	1.106694e+01	CTC1;RTEL1;BLM;WRN;RIF1;PRKDC;ZBTB48;ATM;SMC6;DNA2
GO_Biological_Process_2021	endoplasmic reticulum organization (GO:0007029)	12/73	1.238390e-02	1.478636e-01	0	0	2.278068e+00	1.000381e+01	GAK;SMPD4;CCDC47;SEC16A;REEP3;ATL2;MIA3;DNM1L;TOR1B;EMD;STX1A;RTN4
GO_Biological_Process_2021	autophagy of mitochondrion (GO:0000422)	8/40	1.242297e-02	1.478636e-01	0	0	2.892317e+00	1.269209e+01	PINK1;RB1CC1;ATG9A;ATG2A;ULK2;ATG14;ATG13;SQSTM1
GO_Biological_Process_2021	ribosomal small subunit biogenesis (GO:0042274)	8/40	1.242297e-02	1.478636e-01	0	0	2.892317e+00	1.269209e+01	NOP14;RIOK3;TSR3;SURF6;SRFBP1;RIOK1;PWP2;METTL17
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	9/48	1.256619e-02	1.491640e-01	0	0	2.670496e+00	1.168808e+01	INPP4A;INPP1;PPIP5K2;IPMK;PLCG1;PLCH2;IP6K1;PLCB1;NUDT4
GO_Biological_Process_2021	regulation of gene expression, epigenetic (GO:0040029)	13/82	1.271637e-02	1.505399e-01	0	0	2.182199e+00	9.525002e+00	CREBZF;HDAC4;SMARCA5;DDX21;CTCF;BAZ1B;MTA1;AEBP2;TAF1C;EP300;EPC1;ZNF335;EZH2
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	11/65	1.319535e-02	1.557903e-01	0	0	2.358336e+00	1.020662e+01	GSK3B;MACF1;JAG1;ROCK1;PEAK1;PTPRA;RASA1;MINK1;UTRN;SKAP1;SLC9A1
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	43/381	1.337499e-02	1.574878e-01	0	0	1.479934e+00	6.384980e+00	GSK3B;ANKLE2;DDX3X;PRKDC;XIAP;PSEN1;MALT1;HSP90B1;IKBKB;BABAM2;CLN3;CCND2;GRK5;OPA1;AKT1;FLNA;ERC1;VHL;PAK2;MCL1;AREL1;HSPA5;SIAH2;NME2;ADAM10;NFKB1;SETX;SUPV3L1;DNAJC3;ARHGAP10;ITCH;DAB2;RPS6KB1;TRAF6;RASA1;BCL3;BCL2;YME1L1;PHIP;ERCC5;NAA16;IL6ST;SQSTM1
GO_Biological_Process_2021	late nucleophagy (GO:0044805)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	ATG9A;ATG2A;ULK2
GO_Biological_Process_2021	miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	AGO1;AGO2;ADAR
GO_Biological_Process_2021	modulation by symbiont of host apoptotic process (GO:0052150)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	SFPQ;RNF213;MAPK1
GO_Biological_Process_2021	negative regulation of T-helper 17 type immune response (GO:2000317)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	TBX21;RC3H1;SMAD7
GO_Biological_Process_2021	nose development (GO:0043584)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	SKI;SMCHD1;CHD7
GO_Biological_Process_2021	positive regulation of cardiac epithelial to mesenchymal transition (GO:0062043)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	NOTCH1;JAG1;TGFBR2
GO_Biological_Process_2021	positive regulation of cytoplasmic translation (GO:2000767)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	DHX9;DHX36;YBX3
GO_Biological_Process_2021	positive regulation of microtubule nucleation (GO:0090063)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	PAK1;DCTN1;GIT1
GO_Biological_Process_2021	positive regulation of pinocytosis (GO:0048549)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	CLN3;ANKFY1;APPL1
GO_Biological_Process_2021	positive regulation of protein localization to centrosome (GO:1904781)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	GSK3B;APC;CEP250
GO_Biological_Process_2021	protein catabolic process in the vacuole (GO:0007039)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	CLN3;VPS13A;TCIRG1
GO_Biological_Process_2021	regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	ATXN2L;ATXN2;CNOT6L
GO_Biological_Process_2021	regulation of glycogen (starch) synthase activity (GO:2000465)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	EPM2AIP1;GSK3B;INPP5K
GO_Biological_Process_2021	regulation of transforming growth factor beta2 production (GO:0032909)	3/7	1.389958e-02	1.577441e-01	0	0	8.662900e+00	3.704167e+01	SMAD4;SMAD3;HIF1A
GO_Biological_Process_2021	regulation of Notch signaling pathway (GO:0008593)	13/83	1.400976e-02	1.585847e-01	0	0	2.150907e+00	9.180073e+00	CREBBP;NOTCH1;JAG1;MAML2;PRAG1;STAT3;WWP2;TSPAN14;AKT1;EP300;IL6ST;CD46;ZBTB7A
GO_Biological_Process_2021	T cell activation (GO:0042110)	14/92	1.406990e-02	1.588561e-01	0	0	2.079192e+00	8.865088e+00	CHD7;PIK3CD;MSN;SCRIB;CTPS1;NLRC3;GPR89B;PIK3CG;PPP3CA;ZAP70;PPP3CB;CASP8;KIF13B;LCP1
GO_Biological_Process_2021	negative regulation of catabolic process (GO:0009895)	9/49	1.433377e-02	1.596650e-01	0	0	2.603592e+00	1.105260e+01	HDAC4;CST3;SF3B3;CYP51A1;FLNA;MDM4;HMGCR;GIT1;AZIN1
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	8/41	1.438354e-02	1.596650e-01	0	0	2.804519e+00	1.189585e+01	IKBKB;FMNL3;STRIP1;ROCK1;FHOD1;RAC1;LCP1;EZR
GO_Biological_Process_2021	carbohydrate derivative catabolic process (GO:1901136)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	MANBA;NGLY1;AOAH;SAMHD1;FBXO44
GO_Biological_Process_2021	histone deubiquitination (GO:0016578)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	USP36;USP15;USP7;TRRAP;USP22
GO_Biological_Process_2021	maintenance of protein localization in organelle (GO:0072595)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	PINK1;HSPA5;BCL3;AKT1;SUPT7L
GO_Biological_Process_2021	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	ROCK1;ABCA7;SORL1;RTN4;PICALM
GO_Biological_Process_2021	neuromuscular process (GO:0050905)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	CLN3;AGTPBP1;DCTN1;UBA5;PAFAH1B1
GO_Biological_Process_2021	regulation of autophagy of mitochondrion (GO:1903146)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	SREBF1;USP36;PINK1;HTT;DNM1L
GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	SMAD4;PAXIP1;AUTS2;KMT2A;ZNF335
GO_Biological_Process_2021	striated muscle cell differentiation (GO:0051146)	5/19	1.451315e-02	1.596650e-01	0	0	4.128131e+00	1.747314e+01	KDM6B;SKI;AKAP13;MYEF2;SIK1
GO_Biological_Process_2021	cellular protein-containing complex assembly (GO:0034622)	22/168	1.462121e-02	1.596650e-01	0	0	1.747907e+00	7.385399e+00	CENPT;UVRAG;NUP205;SMAD4;AHCTF1;SMAD3;HIP1;DNAAF2;DHX9;HSPA4;GTF2B;COG4;TBCD;CLTB;AXIN1;NUP153;PIK3C2A;RTN4;CENPC;SHQ1;NUP98;PICALM
GO_Biological_Process_2021	mRNA polyadenylation (GO:0006378)	6/26	1.468685e-02	1.596650e-01	0	0	3.468679e+00	1.464061e+01	SCAF8;FIP1L1;CPSF1;SYMPK;TENT2;TENT4B
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	6/26	1.468685e-02	1.596650e-01	0	0	3.468679e+00	1.464061e+01	DAB2;GDI1;TMBIM1;PPFIA1;INPP5K;PICALM
GO_Biological_Process_2021	positive regulation of histone methylation (GO:0031062)	6/26	1.468685e-02	1.596650e-01	0	0	3.468679e+00	1.464061e+01	SMAD4;PAXIP1;KMT2A;RIF1;AUTS2;OGT
GO_Biological_Process_2021	RNA polyadenylation (GO:0043631)	6/26	1.468685e-02	1.596650e-01	0	0	3.468679e+00	1.464061e+01	SCAF8;FIP1L1;CPSF1;SYMPK;TENT2;TENT4B
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	23/178	1.480476e-02	1.605494e-01	0	0	1.721498e+00	7.252337e+00	RB1;CUL9;CDK11A;SMAD3;ANGEL2;USP22;NEK7;CUL1;SCRIB;PRKCA;XPC;MKI67;CDK11B;PSMD9;RPS6KB1;UBE2S;PSME4;MDM2;CDK10;SIK1;ANAPC5;PKN2;CDK13
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	16/111	1.491224e-02	1.613166e-01	0	0	1.951659e+00	8.207844e+00	RB1;UVRAG;BLM;CDKN1A;CCNT2;MAP2K2;DDX3X;CCNT1;CAB39;CCNH;HTT;CCND2;AKT1;CDK12;TELO2;EZH2
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	18/130	1.516784e-02	1.636785e-01	0	0	1.862982e+00	7.803246e+00	CSNK1G3;VCP;DDX3X;TNKS;USP34;AXIN1;XIAP;NFKB1;PSMD9;TNKS2;BAMBI;WNK1;PSME4;UBR5;FAM53B;CSNK1G2;CSNK1G1;RNF220
GO_Biological_Process_2021	nuclear export (GO:0051168)	13/84	1.540158e-02	1.657935e-01	0	0	2.120497e+00	8.849438e+00	NUP214;SMURF1;EIF4A3;NUP153;THOC2;PKD1;MALT1;NXF1;XPO1;DDX39A;XPO4;ZC3H11A;SRSF11
